sample_id,E_01_MULT,E_01_F3_MULT,BC_MULT,CD_MULT,C_01_Ti_MULT,C_08_Ile_MULT,C_09_MULT,C_02_MULT,C_20_MULT,C_26_MULT,C_27_MULT,C_28_MULT,C_29_MULT,DE_0_MULT,G_01_MULT,PERMZ_L1,PERMZ_L2,PERMZ_L3,PERMZ_L5,PERMZ_L6,PERMZ_L7,PERMZ_L8,PERMZ_L9,PERMZ_L10,PERMZ_L11,PERMZ_L12,PERMZ_L13,PERMZ_L14,PERMZ_L15,PERMZ_L16,PERMZ_L17,PERMZ_L18,PERMZ_L19,PERMZ_L20,PERMZ_L21,PERMZ_L22,MULTZ_L1,MULTZ_L15,MULTZ_L18,MULTZ_L20
223,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.01669721104837737,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.9005889694255905,0.07142517438795781,0.34964225713991576,0.015091046459212575,0.012837927864081672,0.19952623149688797,0.044407274362014956,0.20332959447257978,1.2060856837955367,0.15595738411844126,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
224,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.019002578096199513,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.014943329910243556,0.02007328572483961,0.2982115681419618,0.7202647995220128,0.007433822067768688,0.19952623149688797,0.27224029989673204,0.45183701167485724,1.1060059848244341,0.07285448873628819,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
225,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.042644632631595285,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.4485027654941356,0.036499221762406185,0.06404489650439703,0.028107699996037183,0.5222904435555114,0.19952623149688797,0.832455083433383,0.30036541280387485,0.1757569703935862,0.8168366010335956,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
226,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.07131924325441973,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.1574368074867891,0.982929914727378,0.9422507565733393,0.013994883643871909,0.02225838985674716,0.19952623149688797,0.06324030004122327,0.19752808719992027,0.09290800878985497,2.386447932108239,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
227,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.055142215088408074,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,1.1496313979328836,0.020960730265286654,0.06807407030074072,0.33047219326272165,0.033717415611406065,0.19952623149688797,0.09157464395986958,0.34090249518495197,3.1444901791632343,2.293632241567418,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
228,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.6170482288693266,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.8613919727322494,0.0844949501030206,0.523171292705208,0.012386344607716523,0.007649369999396308,0.19952623149688797,0.055519798975305915,0.5664804015410788,1.567644499962833,0.36913273611974823,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
229,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.31053583176237093,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.20700487374291887,0.02427068421196971,0.2841567074930105,0.02289956850837174,0.16137709953196777,0.19952623149688797,0.6809042932876844,0.34895504866425153,2.5654718995768064,0.2772065574015936,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
230,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.9294039308629038,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.3087502575050841,0.7877846597214243,0.01336944685569851,0.0721564895120427,0.02481426553914434,0.19952623149688797,0.16364891985433416,4.809011537419258,0.07533104426402938,0.07149167202173697,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
231,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.02630388894850468,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.7907056553925528,0.10576038367586076,0.07218737775303585,0.03140101568254648,0.023924898717176256,0.19952623149688797,0.1497275959268077,0.37955714847084426,1.1794649155018588,2.02577645012034,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
232,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.5198399236641934,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.35457281665063983,0.17139889070418485,1.014815064857546,0.0321519656377609,0.025354548485679407,0.19952623149688797,0.04238031316584572,0.13541877807845157,0.3046015352602919,5.235390512188623,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
233,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.020591038319309824,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.5619905561265793,0.44845971874750606,0.8485803102890263,0.10435703071774818,0.2839493982169297,0.19952623149688797,0.020536529541407302,0.9363660904928186,0.5949672476172059,5.627123274286328,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
234,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.11569610108754519,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,1.075583880717637,0.040917112103855985,0.026858915718786788,0.04213644376594478,0.008312552608503065,0.19952623149688797,0.01740002245706784,0.8144187433408879,3.7301255297711813,1.7910389014128238,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
235,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.10759072765852527,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.08166644150201392,1.0553572106505433,0.3214113330546714,0.019498327319335432,0.014217325217259054,0.19952623149688797,0.14389457035395617,0.5032767952841016,0.40981276260880084,1.02398836773915,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
236,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.013203138658687595,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.03519927154290358,0.028178263576724778,0.1465849573266947,0.013750728296301784,0.458415339449865,0.19952623149688797,0.06901551464940313,0.38410915701657394,0.47401599984890735,0.13102046732300093,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
237,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.198678598731014,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.029340320549570528,0.15460536580324438,0.0860553900793828,0.05722575384634458,0.018340038122819997,0.19952623149688797,0.7594716777839796,4.355084525692585,0.1882315448533433,0.8521966271670166,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
238,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.01873308631229605,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.0810975466427081,0.08624075528188874,0.02827467343386679,0.07109195850227637,0.01002192145249812,0.19952623149688797,0.10865538492269833,5.444594385408979,4.775840975008128,0.39793395530939724,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
239,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.01477853786632604,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.44005230120492833,0.033867175440544246,0.6231077923499141,0.029056415345819746,0.0660746728445692,0.19952623149688797,0.19905336801219548,1.191122041103894,0.5983781116255702,0.17283004482785785,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
240,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.034167579972671544,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.08926492788855588,0.05758007450909287,0.1273467033880942,0.623462522240459,0.5636518433815183,0.19952623149688797,0.577798606867759,5.110105119059689,0.12269614467313944,0.5404766166047608,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
241,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.030288126911597914,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.39786020565113694,0.11810659588492951,0.7912839373261982,0.3783462680914106,0.12234066920650517,0.19952623149688797,0.3589658977931037,0.07342606420388363,0.6731341720766475,5.8891353838425395,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
242,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.1136330399615802,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.12748922639549592,0.5820638160853028,0.06869714920936727,0.024730483757326744,0.1742196737453521,0.19952623149688797,0.1598547393034447,2.352947633920352,0.3901288585067094,0.8961875113710487,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
243,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.020734196429340608,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.1175578102394617,0.06933867154181643,0.02175981981547427,0.14905365175010485,0.08244647909098525,0.19952623149688797,0.05993077762584234,0.22840738766322533,1.3712814393089643,1.3589732411733548,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
244,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.013931867340015431,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,1.1848628610810694,0.16056808750081777,0.024842218590200492,0.07986985466581971,0.013234688406565161,0.19952623149688797,0.030465176868718646,0.48960094677718474,3.0433958404010326,3.891118871066458,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
245,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.010999442256516515,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.3272708872237355,0.1520163850786986,0.6448130394060021,0.015688998682420192,0.022795544448709678,0.19952623149688797,0.08903796270928534,0.6380269556513626,0.08186893406115761,0.07404588998914689,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
246,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.04492706533662108,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.19126457930844978,0.9175835818789355,0.15262945999553643,0.5316504366572029,0.488724300581005,0.19952623149688797,0.02562655553492979,0.1491526246912477,3.382858200165276,0.22238886996672552,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
247,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.11020847677502545,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.10339664946817034,0.8398919628718874,0.09842529353726563,0.3525558287882723,0.04828347077286942,0.19952623149688797,0.02048462275514337,0.07209762943153822,2.1905015588944745,0.3151570817876925,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
248,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.8510976403020679,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.703974157816887,0.15906160523167426,0.7440069620017135,0.6867349967910958,0.050870572921142915,0.19952623149688797,0.0160291309459283,0.578957624790415,0.07431228908635559,4.214412849843877,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
249,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.6254082641943415,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.6320074489423996,0.04305321617905348,0.02533939395733418,0.3041956753850416,0.028701952026697983,0.19952623149688797,0.3386811201781605,0.11920838085953739,0.48572610808202726,5.2537007871037416,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
250,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.7444996343988624,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.05941147555336078,0.045022616482264875,0.01738593353102447,0.0152845180484389,0.020127354677753267,0.19952623149688797,0.3405952558243489,1.5873891153315114,1.742881821503146,0.17819323301272463,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
251,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.09509323012538494,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.6050698928173345,0.9102055412568472,0.03495603827913775,0.293152232156103,0.017086512829766122,0.19952623149688797,0.8618202031744352,2.087435131714398,0.08285542293935379,0.19189739153990318,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
252,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.5004344203840783,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.19439435514827777,0.7269003137838499,0.1363099714755021,0.6432651748035868,0.1026587631430902,0.19952623149688797,0.11075064529921021,1.7278075318875492,0.14919241192009808,1.0973651874847437,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
253,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.010411646476181318,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.02465757774625251,0.7144322675418828,0.11200515665208968,0.04430889022071367,0.351283365534661,0.19952623149688797,0.19447963763830076,2.1278160047852603,0.6272535809608419,5.447128614187499,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
254,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.46341622970033675,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.6233347483937242,1.0834881307129918,0.03362336164410012,0.12339804828501565,0.1480808461784917,0.19952623149688797,1.0188735133635511,3.184202622147446,0.522699449670719,5.368955699358955,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
255,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.018613445126504338,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,1.052313449464037,0.02678403604959454,0.3994156138005653,0.22230562209062316,0.007468423102790819,0.19952623149688797,0.035310172497604035,0.529907410453241,0.2322752194012117,1.640057655167415,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
256,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.04222107843944679,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.1099967912239607,1.0000409380416058,0.015595994492122603,0.9899202140355645,0.14401765627685478,0.19952623149688797,0.029637051025652717,0.11322275077786867,3.351866844108686,0.17602899981137313,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
257,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.2910293484673146,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.11363466653951505,0.0794868471871828,0.10399105040199834,0.034400450894204404,0.0418331276786236,0.19952623149688797,0.01633853452715421,0.6865827703342082,0.5517847151314804,0.7342081151071249,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
258,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.48294306094138084,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.13620581191425593,0.49933328484061906,0.15406111556748087,0.7101270047763143,0.0657989514923945,0.19952623149688797,0.2848803951685112,0.2959521417001401,0.8967165824741254,0.18029530742391825,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
259,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.5928288847462462,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.10870010948654196,0.955426627148124,0.07267578492269693,0.21997462025381243,0.030785536525721885,0.19952623149688797,0.20684501654366905,0.15399348886847916,2.608720066155414,0.5185831922935092,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
260,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.6002818154133415,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.10123618966875214,0.13886573855608342,0.300727412522116,0.014291235996521188,0.36933747127889854,0.19952623149688797,0.26887053094125773,2.2541673645034153,0.6566446533866788,0.8951043643718439,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
261,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.0275710571055674,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.015874780518344483,0.6552264209431898,0.035158363243443125,0.44932072950989965,0.014126122266226355,0.19952623149688797,0.027492236534956534,4.752350018369002,0.8030137143019527,0.19902858182379599,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
262,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.16614607730337558,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.03333080386242741,1.0352249791949582,0.21041982499911105,0.09432560307719805,0.024339408496214854,0.19952623149688797,0.02816816165259257,0.10477862690427028,1.3808980455980502,5.830625494256411,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
263,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.30455819368554604,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,1.0982678145114826,0.2649759562669358,0.059217347908355054,0.3214866110731173,0.007839450610099765,0.19952623149688797,0.17463946549576,3.0024749458695443,0.317697458366362,0.06636148524604016,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
264,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.09574883730826664,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.1518244376391617,0.014474868531816096,0.11420905125676876,0.32270448451476774,0.6201168483273274,0.19952623149688797,0.03673519572969416,0.7187010750748718,0.10114864282744344,5.58259083926792,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
265,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.048308950711382796,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,1.223421844233792,0.29860487879456843,0.031970125216575676,0.2816684061819063,0.08556422163688,0.19952623149688797,0.6957004692376847,3.319110268875115,0.16839118322455984,3.1202437312309033,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
266,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.01724396828051363,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.1966530638404876,0.17788155058939487,0.03239094835502714,0.08947867455316534,0.020173290019066856,0.19952623149688797,0.8098775185653911,2.7228020939733146,0.12659419430734775,0.4634827324404863,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
267,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.5123218430562414,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.7396349216071334,0.0664713479880827,0.13378438320139424,0.9654474921549003,0.07144898558345274,0.19952623149688797,0.20994784548091766,0.21583033118853273,2.925572717010388,4.381996269354559,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
268,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.10884229524717948,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.021231442475948957,0.10422104536589148,0.024399786777155208,0.012059085820584795,0.10496471011700349,0.19952623149688797,0.11456312686578579,0.24080709033079065,0.23366055145520917,0.41196351215587923,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
269,0.01,0.01,0.1,0.1,0.01,0.1,0.1,0.01,0.5011872336272722,0.1556701751763256,0.05011872336272722,1.0,0.1,19.952623149688797,0.05011872336272722,0.19952623149688797,0.039810717055349734,0.251188643150958,0.12589254117941673,0.17637084371209938,0.1474066466349379,0.2585217255611877,0.6544423604938979,0.021844219702207318,0.19952623149688797,0.6679152617327551,5.91632770692735,1.0150203976800922,0.14876494177115998,0.6309573444801932,0.6309573444801932,0.015848931924611134,0.003981071705534973,0.003981071705534973,0.01,0.01,1.0,0.05011872336272722,0.001,1e-05
